NFat,Data,CliID,Pais,QTD,Valor,Mes,Ano,Status
566776,2021-09-15 09:53:00,14911.0,EIRE,226.0,368.37,9,2021,Completo
544170,2021-02-16 14:01:00,16148.0,United Kingdom,72.0,76.32,2,2021,Completo
539469,2020-12-19 13:59:00,17841.0,United Kingdom,152.0,283.52,12,2020,Completo
549670,2021-04-11 12:45:00,16168.0,United Kingdom,88.0,141.2,4,2021,Completo
573902,2021-11-01 14:51:00,17428.0,United Kingdom,48.0,311.18,11,2021,Completo
544826,2021-02-24 09:36:00,14513.0,United Kingdom,7.0,18.75,2,2021,Completo
541086,2021-01-13 12:32:00,16503.0,United Kingdom,118.0,353.7,1,2021,Completo
543824,2021-02-14 09:31:00,14631.0,United Kingdom,160.0,309.5,2,2021,Completo
552464,2021-05-09 15:12:00,12726.0,France,333.0,223.4,5,2021,Completo
C567359,2021-09-19 16:33:00,15201.0,United Kingdom,145.0,8.59,9,2021,Completo
551515,2021-05-01 10:51:00,15606.0,United Kingdom,104.0,320.88,5,2021,Completo
540160,2021-01-05 11:50:00,15769.0,United Kingdom,1032.0,2574.48,1,2021,Completo
565631,2021-09-05 15:49:00,14680.0,United Kingdom,568.0,1226.16,9,2021,Completo
580281,2021-12-02 13:15:00,12704.0,Finland,81.0,198.76,12,2021,Completo
559157,2021-07-06 15:53:00,13999.0,United Kingdom,167.0,307.03,7,2021,Completo
566257,2021-09-11 12:34:00,13324.0,United Kingdom,680.0,855.6,9,2021,Completo
568724,2021-09-28 16:27:00,,United Kingdom,145.0,0.0,9,2021,Incompleto
554286,2021-05-23 14:16:00,17686.0,United Kingdom,97.0,386.96,5,2021,Completo
546741,2021-03-16 12:22:00,13261.0,United Kingdom,20.0,99.0,3,2021,Completo
546029,2021-03-09 08:59:00,15206.0,United Kingdom,6.0,17.7,3,2021,Completo
543278,2021-02-06 14:43:00,16745.0,United Kingdom,406.0,203.82,2,2021,Completo
540630,2021-01-10 11:59:00,17849.0,United Kingdom,19.0,217.75,1,2021,Completo
559817,2021-07-12 16:20:00,,United Kingdom,652.0,1839.58,7,2021,Incompleto
547563,2021-03-24 08:56:00,15651.0,United Kingdom,238.0,227.32,3,2021,Completo
554105,2021-05-22 14:04:00,14711.0,United Kingdom,111.0,213.06,5,2021,Completo
539442,2020-12-17 15:39:00,16558.0,United Kingdom,127.0,311.15,12,2020,Completo
563952,2021-08-22 10:44:00,15572.0,United Kingdom,267.0,679.25,8,2021,Completo
545162,2021-02-28 13:35:00,16187.0,United Kingdom,247.0,480.9,2,2021,Completo
564966,2021-08-31 15:08:00,17677.0,United Kingdom,24.0,34.8,8,2021,Completo
578354,2021-11-24 10:12:00,17139.0,United Kingdom,232.0,468.52,11,2021,Completo
C555729,2021-06-06 16:50:00,13552.0,United Kingdom,145.0,129.29,6,2021,Completo
550986,2021-04-21 18:06:00,,United Kingdom,378.0,1654.97,4,2021,Incompleto
572926,2021-10-27 09:23:00,15659.0,United Kingdom,111.0,306.45,10,2021,Completo
570292,2021-10-10 11:59:00,13418.0,United Kingdom,124.0,370.68,10,2021,Completo
550972,2021-04-21 17:05:00,14031.0,United Kingdom,46.0,99.63,4,2021,Completo
541850,2021-01-23 13:58:00,14224.0,United Kingdom,99.0,244.3,1,2021,Completo
573124,2021-10-27 16:24:00,13654.0,United Kingdom,24.0,99.6,10,2021,Completo
C565597,2021-09-05 14:29:00,12709.0,Germany,145.0,19.03,9,2021,Completo
571080,2021-10-13 15:19:00,13719.0,United Kingdom,77.0,250.49,10,2021,Completo
565420,2021-09-04 12:09:00,16326.0,United Kingdom,85.0,313.05,9,2021,Completo
554633,2021-05-25 11:44:00,14287.0,United Kingdom,144.0,17.28,5,2021,Completo
543464,2021-02-08 14:15:00,16779.0,United Kingdom,308.0,364.32,2,2021,Completo
C540852,2021-01-12 09:48:00,15197.0,United Kingdom,145.0,419.4,1,2021,Completo
553655,2021-05-18 11:14:00,16775.0,United Kingdom,31.0,114.7,5,2021,Completo
553559,2021-05-17 17:12:00,14931.0,Channel Islands,1.0,293.0,5,2021,Completo
551391,2021-04-28 12:06:00,15514.0,United Kingdom,152.0,385.2,4,2021,Completo
559491,2021-07-08 13:53:00,,United Kingdom,119.0,646.04,7,2021,Incompleto
544391,2021-02-18 11:53:00,15755.0,United Kingdom,198.0,314.68,2,2021,Completo
C538692,2020-12-14 09:58:00,13599.0,United Kingdom,145.0,7.24,12,2020,Completo
C542402,2021-01-27 16:05:00,16124.0,United Kingdom,145.0,61.85,1,2021,Completo
542505,2021-01-28 12:04:00,,United Kingdom,2560.0,0.0,1,2021,Incompleto
575039,2021-11-08 11:53:00,15005.0,United Kingdom,245.0,327.22,11,2021,Completo
544098,2021-02-16 10:04:00,16019.0,United Kingdom,396.0,1129.35,2,2021,Completo
C566472,2021-09-12 18:19:00,16187.0,United Kingdom,145.0,39.6,9,2021,Completo
548997,2021-04-05 14:33:00,,United Kingdom,20.0,0.0,4,2021,Incompleto
C562577,2021-08-07 13:09:00,15518.0,United Kingdom,145.0,1.65,8,2021,Completo
C557879,2021-06-23 13:15:00,14911.0,EIRE,145.0,4.25,6,2021,Completo
579495,2021-11-29 15:34:00,13576.0,United Kingdom,180.0,327.48,11,2021,Completo
565852,2021-09-07 13:11:00,,United Kingdom,7.0,14.1,9,2021,Incompleto
569550,2021-10-04 17:32:00,15955.0,United Kingdom,10.0,8.5,10,2021,Completo
556827,2021-06-15 10:29:00,15134.0,United Kingdom,101.0,171.63,6,2021,Completo
541278,2021-01-17 11:53:00,14135.0,United Kingdom,52.0,167.4,1,2021,Completo
553192,2021-05-15 13:27:00,15333.0,United Kingdom,344.0,1028.56,5,2021,Completo
549502,2021-04-08 15:07:00,,United Kingdom,1.0,0.0,4,2021,Incompleto
548739,2021-04-04 11:28:00,15493.0,United Kingdom,106.0,412.49,4,2021,Completo
562949,2021-08-11 09:47:00,14346.0,United Kingdom,501.0,759.14,8,2021,Completo
542806,2021-02-01 11:20:00,12836.0,United Kingdom,254.0,798.99,2,2021,Completo
573757,2021-11-01 09:46:00,17166.0,United Kingdom,21.0,78.75,11,2021,Completo
542925,2021-02-02 09:39:00,14457.0,United Kingdom,88.0,113.64,2,2021,Completo
545158,2021-02-28 13:28:00,15874.0,United Kingdom,52.0,584.35,2,2021,Completo
549826,2021-04-12 12:53:00,15044.0,United Kingdom,114.0,440.5,4,2021,Completo
573830,2021-11-01 11:35:00,16960.0,United Kingdom,76.0,148.96,11,2021,Completo
548196,2021-03-29 15:44:00,16011.0,United Kingdom,63.0,118.55,3,2021,Completo
575331,2021-11-09 13:52:00,13209.0,United Kingdom,593.0,1049.66,11,2021,Completo
566491,2021-09-13 10:25:00,14060.0,United Kingdom,216.0,294.24,9,2021,Completo
556514,2021-06-13 10:45:00,,United Kingdom,2.0,23.25,6,2021,Incompleto
572670,2021-10-25 13:14:00,13685.0,United Kingdom,1524.0,594.36,10,2021,Completo
554356,2021-05-24 09:25:00,12670.0,France,210.0,393.34,5,2021,Completo
570868,2021-10-12 16:18:00,,United Kingdom,96.0,0.0,10,2021,Incompleto
549264,2021-04-07 12:45:00,,United Kingdom,145.0,0.0,4,2021,Incompleto
566062,2021-09-08 15:39:00,14522.0,United Kingdom,251.0,482.07,9,2021,Completo
545598,2021-03-04 11:16:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
542965,2021-02-02 11:22:00,,United Kingdom,2.0,0.0,2,2021,Incompleto
551293,2021-04-27 14:28:00,14298.0,United Kingdom,618.0,428.64,4,2021,Completo
C543743,2021-02-11 13:39:00,12505.0,Italy,145.0,4.5,2,2021,Completo
C546191,2021-03-10 10:57:00,16422.0,United Kingdom,145.0,24.5,3,2021,Completo
C577131,2021-11-17 20:01:00,15861.0,United Kingdom,145.0,165.0,11,2021,Completo
574747,2021-11-07 08:34:00,15618.0,United Kingdom,239.0,357.81,11,2021,Completo
555846,2021-06-07 13:21:00,14180.0,United Kingdom,21.0,149.15,6,2021,Completo
540455,2021-01-07 12:07:00,12583.0,France,491.0,730.16,1,2021,Completo
573293,2021-10-28 15:14:00,,United Kingdom,10.0,0.0,10,2021,Incompleto
562721,2021-08-08 16:31:00,15985.0,United Kingdom,208.0,242.84,8,2021,Completo
545021,2021-02-25 14:11:00,17663.0,United Kingdom,179.0,371.39,2,2021,Completo
555367,2021-06-02 14:28:00,17900.0,United Kingdom,49.0,79.8,6,2021,Completo
569907,2021-10-06 16:41:00,12569.0,Germany,13.0,77.4,10,2021,Completo
559819,2021-07-12 16:58:00,12682.0,France,117.0,256.7,7,2021,Completo
C570331,2021-10-10 12:18:00,14606.0,United Kingdom,145.0,0.39,10,2021,Completo
C565284,2021-09-02 11:31:00,12471.0,Germany,145.0,84.72,9,2021,Completo
575579,2021-11-10 11:49:00,13081.0,United Kingdom,144.0,72.0,11,2021,Completo
567918,2021-09-22 17:20:00,,United Kingdom,145.0,0.0,9,2021,Incompleto
578665,2021-11-24 17:02:00,16570.0,United Kingdom,208.0,427.08,11,2021,Completo
547796,2021-03-25 12:34:00,14646.0,Netherlands,731.0,1407.86,3,2021,Completo
554967,2021-05-27 16:23:00,,United Kingdom,1.0,5.95,5,2021,Incompleto
C538531,2020-12-13 10:31:00,13715.0,United Kingdom,145.0,7.5,12,2020,Completo
543032,2021-02-02 15:39:00,12990.0,United Kingdom,50.0,97.5,2,2021,Completo
562166,2021-08-03 12:10:00,13209.0,United Kingdom,524.0,595.26,8,2021,Completo
C561684,2021-07-28 19:36:00,13136.0,United Kingdom,145.0,16.5,7,2021,Completo
556235,2021-06-09 15:29:00,12778.0,Netherlands,85.0,84.0,6,2021,Completo
571741,2021-10-19 10:36:00,15610.0,United Kingdom,66.0,112.46,10,2021,Completo
C546217,2021-03-10 12:04:00,14057.0,United Kingdom,145.0,70.56,3,2021,Completo
537354,2020-12-06 12:23:00,12748.0,United Kingdom,85.0,133.07,12,2020,Completo
560576,2021-07-19 14:59:00,17287.0,United Kingdom,110.0,202.07,7,2021,Completo
581253,2021-12-08 11:15:00,16891.0,United Kingdom,28.0,115.95,12,2021,Completo
576368,2021-11-14 18:33:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
572913,2021-10-26 16:21:00,15993.0,United Kingdom,678.0,863.89,10,2021,Completo
547324,2021-03-22 11:27:00,13014.0,United Kingdom,108.0,317.8,3,2021,Completo
551900,2021-05-05 10:45:00,,United Kingdom,2.0,0.0,5,2021,Incompleto
572534,2021-10-24 16:07:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
579489,2021-11-29 15:22:00,16775.0,United Kingdom,27.0,129.15,11,2021,Completo
565480,2021-09-05 11:27:00,18273.0,United Kingdom,40.0,102.0,9,2021,Completo
565369,2021-09-02 15:02:00,,United Kingdom,1.0,0.0,9,2021,Incompleto
551558,2021-05-03 10:41:00,17841.0,United Kingdom,152.0,327.71,5,2021,Completo
C558202,2021-06-27 13:24:00,17841.0,United Kingdom,145.0,7.45,6,2021,Completo
536614,2020-12-02 09:44:00,17850.0,United Kingdom,12.0,22.2,12,2020,Completo
559525,2021-07-10 10:30:00,16923.0,United Kingdom,214.0,391.52,7,2021,Completo
C543643,2021-02-10 17:44:00,16161.0,United Kingdom,145.0,28.75,2,2021,Completo
536920,2020-12-03 12:01:00,,United Kingdom,58.0,69.3,12,2020,Incompleto
560714,2021-07-20 13:10:00,14456.0,United Kingdom,20.0,26.25,7,2021,Completo
548746,2021-04-04 12:11:00,12471.0,Germany,40.0,50.0,4,2021,Completo
566248,2021-09-11 12:06:00,13272.0,United Kingdom,72.0,140.96,9,2021,Completo
C577364,2021-11-18 16:18:00,14140.0,United Kingdom,145.0,15.0,11,2021,Completo
565475,2021-09-05 10:47:00,14156.0,EIRE,5034.0,7480.06,9,2021,Completo
565424,2021-09-04 12:24:00,15215.0,United Kingdom,92.0,300.04,9,2021,Completo
540350,2021-01-06 14:14:00,18283.0,United Kingdom,61.0,108.45,1,2021,Completo
553612,2021-05-18 10:48:00,17556.0,United Kingdom,101.0,157.9,5,2021,Completo
540274,2021-01-06 11:59:00,14618.0,United Kingdom,92.0,211.8,1,2021,Completo
550996,2021-04-26 08:57:00,16681.0,United Kingdom,260.0,314.92,4,2021,Completo
581580,2021-12-09 12:20:00,12748.0,United Kingdom,82.0,94.11,12,2021,Completo
C554519,2021-05-24 16:59:00,13549.0,United Kingdom,145.0,2.08,5,2021,Completo
573987,2021-11-02 11:14:00,,United Kingdom,1.0,0.0,11,2021,Incompleto
574149,2021-11-03 11:29:00,13709.0,United Kingdom,293.0,774.9,11,2021,Completo
544408,2021-02-18 13:29:00,16726.0,United Kingdom,106.0,61.0,2,2021,Completo
540273,2021-01-06 11:57:00,17368.0,United Kingdom,711.0,563.15,1,2021,Completo
578993,2021-11-27 15:38:00,15987.0,United Kingdom,182.0,244.86,11,2021,Completo
581395,2021-12-08 13:18:00,16892.0,United Kingdom,35.0,123.12,12,2021,Completo
543279,2021-02-06 14:46:00,17105.0,United Kingdom,359.0,319.4,2,2021,Completo
C546204,2021-03-10 11:13:00,13599.0,United Kingdom,145.0,11.8,3,2021,Completo
577813,2021-11-22 09:06:00,14297.0,United Kingdom,458.0,580.38,11,2021,Completo
545103,2021-02-28 11:57:00,15039.0,United Kingdom,2.0,11.9,2,2021,Completo
552245,2021-05-06 19:42:00,12748.0,United Kingdom,14.0,108.87,5,2021,Completo
C546416,2021-03-13 10:48:00,14800.0,United Kingdom,145.0,10.5,3,2021,Completo
542905,2021-02-01 15:11:00,12540.0,Spain,193.0,288.98,2,2021,Completo
574705,2021-11-06 14:06:00,14553.0,United Kingdom,21.0,194.4,11,2021,Completo
564951,2021-08-31 13:35:00,,United Kingdom,1.0,8.25,8,2021,Incompleto
565141,2021-09-01 13:40:00,17841.0,United Kingdom,212.0,354.39,9,2021,Completo
576185,2021-11-14 11:25:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
C562796,2021-08-09 14:27:00,13694.0,United Kingdom,145.0,64.0,8,2021,Completo
560246,2021-07-17 12:17:00,14292.0,United Kingdom,328.0,1353.1,7,2021,Completo
554026,2021-05-20 13:34:00,13324.0,United Kingdom,376.0,648.72,5,2021,Completo
C549968,2021-04-13 14:24:00,14064.0,United Kingdom,145.0,155.52,4,2021,Completo
568135,2021-09-23 17:04:00,,United Kingdom,664.0,1934.53,9,2021,Incompleto
574952,2021-11-08 09:47:00,13924.0,United Kingdom,123.0,172.33,11,2021,Completo
564095,2021-08-23 10:31:00,14930.0,Channel Islands,52.0,165.58,8,2021,Completo
577298,2021-11-18 12:49:00,14299.0,United Kingdom,497.0,525.55,11,2021,Completo
557886,2021-06-23 13:39:00,17799.0,United Kingdom,233.0,580.04,6,2021,Completo
536884,2020-12-03 11:42:00,14589.0,United Kingdom,5.0,39.75,12,2020,Completo
572676,2021-10-25 13:30:00,16258.0,United Kingdom,649.0,1462.45,10,2021,Completo
557126,2021-06-16 19:21:00,18168.0,United Kingdom,83.0,115.15,6,2021,Completo
557118,2021-06-16 17:05:00,14849.0,United Kingdom,254.0,364.16,6,2021,Completo
562885,2021-08-10 11:30:00,14024.0,United Kingdom,51.0,65.25,8,2021,Completo
576906,2021-11-17 09:33:00,18225.0,United Kingdom,575.0,616.48,11,2021,Completo
C578274,2021-11-23 13:42:00,17828.0,Malta,145.0,30.81,11,2021,Completo
552248,2021-05-06 19:49:00,12748.0,United Kingdom,3.0,7.15,5,2021,Completo
556314,2021-06-10 10:47:00,,United Kingdom,145.0,0.0,6,2021,Incompleto
560997,2021-07-22 13:59:00,12627.0,Germany,426.0,768.02,7,2021,Completo
551567,2021-05-03 11:12:00,,United Kingdom,13.0,0.0,5,2021,Incompleto
569702,2021-10-05 16:09:00,14396.0,United Kingdom,186.0,377.64,10,2021,Completo
580372,2021-12-02 17:04:00,16359.0,United Kingdom,91.0,110.73,12,2021,Completo
543121,2021-02-03 13:58:00,12662.0,Germany,184.0,336.7,2,2021,Completo
565240,2021-09-02 10:05:00,17949.0,United Kingdom,372.0,1047.12,9,2021,Completo
539338,2020-12-17 10:54:00,17404.0,Sweden,3714.0,2646.3,12,2020,Completo
C577390,2021-11-18 17:01:00,18276.0,United Kingdom,145.0,6.25,11,2021,Completo
571439,2021-10-17 13:25:00,17206.0,United Kingdom,76.0,204.24,10,2021,Completo
566667,2021-09-14 11:34:00,14660.0,United Kingdom,124.0,156.79,9,2021,Completo
538879,2020-12-14 15:50:00,15392.0,United Kingdom,402.0,338.98,12,2020,Completo
546520,2021-03-14 12:28:00,14911.0,EIRE,498.0,706.6,3,2021,Completo
C576397,2021-11-15 10:48:00,13081.0,United Kingdom,145.0,29.85,11,2021,Completo
559981,2021-07-14 11:30:00,14562.0,United Kingdom,246.0,603.54,7,2021,Completo
543194,2021-02-04 12:25:00,,United Kingdom,145.0,0.0,2,2021,Incompleto
565426,2021-09-04 12:41:00,12851.0,United Kingdom,109.0,135.18,9,2021,Completo
578999,2021-11-27 16:08:00,17595.0,United Kingdom,144.0,230.89,11,2021,Completo
543049,2021-02-03 10:09:00,,United Kingdom,320.0,0.0,2,2021,Incompleto
577158,2021-11-18 09:58:00,16293.0,United Kingdom,135.0,342.83,11,2021,Completo
C550172,2021-04-14 16:54:00,17440.0,United Kingdom,145.0,1.17,4,2021,Completo
569249,2021-10-03 10:15:00,14092.0,United Kingdom,153.0,351.17,10,2021,Completo
536370,2020-12-01 08:45:00,12583.0,France,449.0,855.86,12,2020,Completo
580561,2021-12-05 10:25:00,,United Kingdom,145.0,0.0,12,2021,Incompleto
572477,2021-10-24 13:39:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
564040,2021-08-22 12:45:00,14560.0,United Kingdom,16.0,57.2,8,2021,Completo
549983,2021-04-13 15:55:00,16348.0,United Kingdom,77.0,157.29,4,2021,Completo
567628,2021-09-21 13:01:00,14060.0,United Kingdom,646.0,738.58,9,2021,Completo
558389,2021-06-29 10:18:00,14383.0,United Kingdom,201.0,242.09,6,2021,Completo
567917,2021-09-22 17:19:00,14298.0,United Kingdom,2235.0,1364.61,9,2021,Completo
579121,2021-11-28 12:01:00,17299.0,United Kingdom,69.0,91.06,11,2021,Completo
C549533,2021-04-08 17:08:00,12408.0,Belgium,145.0,14.85,4,2021,Completo
565324,2021-09-02 13:18:00,13232.0,United Kingdom,105.0,169.85,9,2021,Completo
567208,2021-09-19 11:01:00,,United Kingdom,2.0,0.0,9,2021,Incompleto
575048,2021-11-08 12:12:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
548148,2021-03-29 12:31:00,17931.0,United Kingdom,164.0,297.2,3,2021,Completo
580658,2021-12-05 13:44:00,17090.0,United Kingdom,122.0,224.04,12,2021,Completo
580308,2021-12-02 14:30:00,14250.0,United Kingdom,138.0,240.22,12,2021,Completo
563177,2021-08-12 14:03:00,17293.0,United Kingdom,1.0,65.0,8,2021,Completo
571622,2021-10-18 10:58:00,14798.0,United Kingdom,46.0,76.34,10,2021,Completo
578029,2021-11-22 13:33:00,16985.0,United Kingdom,285.0,860.7,11,2021,Completo
543907,2021-02-14 12:16:00,17346.0,United Kingdom,62.0,105.57,2,2021,Completo
553205,2021-05-16 08:13:00,15813.0,United Kingdom,234.0,533.26,5,2021,Completo
577393,2021-11-18 17:06:00,14031.0,United Kingdom,806.0,2068.09,11,2021,Completo
C560589,2021-07-19 15:50:00,15249.0,United Kingdom,145.0,22.65,7,2021,Completo
552972,2021-05-12 13:43:00,16043.0,United Kingdom,85.0,224.54,5,2021,Completo
554997,2021-05-29 15:35:00,16746.0,United Kingdom,226.0,321.96,5,2021,Completo
560600,2021-07-19 17:04:00,,United Kingdom,145.0,0.0,7,2021,Incompleto
576326,2021-11-14 15:18:00,16504.0,United Kingdom,524.0,484.38,11,2021,Completo
568150,2021-09-25 11:39:00,16689.0,United Kingdom,64.0,128.44,9,2021,Completo
557670,2021-06-22 10:11:00,12798.0,Japan,2256.0,1607.04,6,2021,Completo
562460,2021-08-05 11:19:00,17841.0,United Kingdom,169.0,245.83,8,2021,Completo
C579739,2021-11-30 14:28:00,16956.0,United Kingdom,145.0,16.4,11,2021,Completo
576388,2021-11-15 10:00:00,17510.0,United Kingdom,214.0,308.48,11,2021,Completo
C569320,2021-10-03 12:19:00,15301.0,United Kingdom,145.0,34.9,10,2021,Completo
542541,2021-01-28 14:25:00,,United Kingdom,345.0,1551.56,1,2021,Incompleto
555836,2021-06-07 12:36:00,13098.0,United Kingdom,469.0,531.36,6,2021,Completo
543273,2021-02-06 11:29:00,16456.0,United Kingdom,247.0,449.28,2,2021,Completo
581399,2021-12-08 13:27:00,17528.0,United Kingdom,198.0,200.5,12,2021,Completo
544905,2021-02-24 13:54:00,17117.0,United Kingdom,68.0,116.2,2,2021,Completo
565389,2021-09-02 16:19:00,,United Kingdom,145.0,0.0,9,2021,Incompleto
C573253,2021-10-28 12:14:00,17552.0,United Kingdom,145.0,3.95,10,2021,Completo
C577369,2021-11-18 16:20:00,14132.0,United Kingdom,145.0,5.9,11,2021,Completo
576650,2021-11-16 10:34:00,14286.0,United Kingdom,1505.0,1935.9,11,2021,Completo
549274,2021-04-07 13:07:00,12721.0,France,239.0,366.2,4,2021,Completo
C557505,2021-06-20 16:05:00,17490.0,United Kingdom,145.0,18.75,6,2021,Completo
575710,2021-11-10 17:29:00,17901.0,United Kingdom,24.0,110.38,11,2021,Completo
562788,2021-08-09 13:48:00,17669.0,United Kingdom,206.0,368.5,8,2021,Completo
555286,2021-06-02 09:40:00,14298.0,United Kingdom,36.0,51.0,6,2021,Completo
547528,2021-03-23 15:05:00,,United Kingdom,2.0,0.0,3,2021,Incompleto
554667,2021-05-25 15:18:00,15727.0,United Kingdom,214.0,374.82,5,2021,Completo
548991,2021-04-05 13:48:00,16915.0,United Kingdom,29.0,112.49,4,2021,Completo
554709,2021-05-26 10:35:00,15769.0,United Kingdom,600.0,1086.0,5,2021,Completo
570333,2021-10-10 12:19:00,18126.0,United Kingdom,144.0,206.83,10,2021,Completo
556214,2021-06-09 14:14:00,14913.0,United Kingdom,455.0,301.32,6,2021,Completo
569850,2021-10-06 13:59:00,16432.0,United Kingdom,276.0,287.4,10,2021,Completo
557351,2021-06-20 10:42:00,16670.0,United Kingdom,4.0,13.0,6,2021,Completo
571692,2021-10-18 14:34:00,13860.0,United Kingdom,7.0,27.29,10,2021,Completo
563613,2021-08-18 08:49:00,12688.0,Israel,3028.0,4873.81,8,2021,Completo
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73.0,221.46,8,2021,Completo
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96.0,480.0,9,2021,Completo
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184.0,308.94,11,2021,Completo
556516,2021-06-13 10:46:00,,United Kingdom,50.0,351.42,6,2021,Incompleto
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44.0,90.6,10,2021,Completo
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59.0,189.83,7,2021,Completo
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14.0,31.3,11,2021,Completo
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1.0,15.0,10,2021,Completo
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50.0,155.1,6,2021,Completo
C564900,2021-08-31 11:34:00,12948.0,United Kingdom,145.0,11.25,8,2021,Completo
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179.0,304.31,6,2021,Completo
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485.0,919.61,8,2021,Completo
C546854,2021-03-17 13:55:00,17511.0,United Kingdom,145.0,30.13,3,2021,Completo
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13.0,44.35,2,2021,Completo
542535,2021-01-28 13:37:00,12735.0,France,105.0,459.8,1,2021,Completo
552676,2021-05-10 15:07:00,,United Kingdom,106.0,864.26,5,2021,Incompleto
555323,2021-06-02 11:02:00,,United Kingdom,29.0,204.09,6,2021,Incompleto
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216.0,417.2,3,2021,Completo
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1.0,165.0,1,2021,Completo
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24.0,42.96,11,2021,Completo
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106.0,267.18,3,2021,Completo
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314.0,525.36,5,2021,Completo
